{'itemName': 'Target Acquired', 'enemyName': 'Tusk Thumper Bull', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.5, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Latrox Une', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Elite Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Jailer', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Nullifier Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Detron Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Sniper Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Corpus Tech', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Tech Ranger', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Crewman Warden', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Demolisher Expired', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Demolisher Bailiff', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Narmer Demolisher Gunner', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 25, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Manker', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Manker', 'enemyModDropChance': 20, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Elite Provisor', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Provisor', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Provisor', 'enemyModDropChance': 20, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Elite Overtaker', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Overtaker', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Overtaker', 'enemyModDropChance': 20, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Jailer', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Cestra Manker', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Elite Trencher', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Nullifier Crewman', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Trencher', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Cleanse Grineer', 'enemyName': 'Terra Trencher', 'enemyModDropChance': 20, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Spring-Loaded Broadhead', 'enemyName': 'Summulyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Spring-Loaded Broadhead', 'enemyName': 'Ortholyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Spring-Loaded Broadhead', 'enemyName': 'Conculyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Spring-Loaded Broadhead', 'enemyName': 'Decaying Conculyst', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 2.78, 'tablename': 'modLocations'}
{'itemName': 'Marked Target', 'enemyName': 'Gyre Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 1.75, 'tablename': 'modLocations'}
{'itemName': 'Marked Target', 'enemyName': 'Gyre Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 1.75, 'tablename': 'modLocations'}
{'itemName': 'Semi-Pistol Cannonade', 'enemyName': 'Juno Sapper Moa', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 14.29, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Corvette', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Uncommon Corpus Storage Container', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Gox', 'enemyModDropChance': 3, 'rarity': 'Rare', 'chance': 5.64, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Common Grineer Storage Container', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Uncommon Grineer Storage Container', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Orokin Storage Container', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Rare Corpus Storage Container', 'enemyModDropChance': 7.5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Rare Grineer Storage Container', 'enemyModDropChance': 7.5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Rare Orokin Storage Container', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Reinforced Grineer Storage Container', 'enemyModDropChance': 10, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Reinforced Orokin Storage Container', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Exo Butcher', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Exo Elite Lancer', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Kosma Eviscerator', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Gyre Eviscerator', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Gyre Supressor', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Kosma Supressor', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Exo Roller Sentry', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.04, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Nascent Membroid', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Mature Membroid', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Apex Membroid', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Superior Defenses', 'enemyName': 'Juvenile Membroid', 'enemyModDropChance': 5, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Arid Butcher', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Frontier Butcher', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Heavy Gunner', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Arid Heavy Gunner', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Frontier Heavy Gunner', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Commander', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 25.81, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Lobber Crawler', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Toxic Crawler', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Jackal', 'enemyModDropChance': 100, 'rarity': 'Common', 'chance': 75.88, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Corrupted Warden', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Grineer Warden', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Garv', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Narmer Butcher', 'enemyModDropChance': 3, 'rarity': 'Common', 'chance': 37.94, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Narmer Gunner Warden', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Blunderbuss', 'enemyName': 'Narmer Heavy Gunner', 'enemyModDropChance': 3, 'rarity': 'Uncommon', 'chance': 18.97, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Tech Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Elite Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Nullifier Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Detron Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Sniper Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Nullifier', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vapos Sniper Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Taro Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Taro Nullifier Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Axio Nullifier Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vorac Nullifier Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Orm Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Orm Nullifier Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Axio Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Vorac Ranger Crewman', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Nullifier Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Sniper Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Elite Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Jailer', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Nullifier Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Nullifier Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Detron Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Sniper Crewman', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.5, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Sniper Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Narmer Tech Ranger', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Manker', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Manker', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Elite Provisor', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Provisor', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Provisor', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Elite Overtaker', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Overtaker', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Overtaker', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Jailer', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Cestra Manker', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Elite Trencher', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Nullifier Crewman', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Trencher', 'enemyModDropChance': 10, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Ravage', 'enemyName': 'Terra Trencher', 'enemyModDropChance': 20, 'rarity': 'Legendary', 'chance': 0.67, 'tablename': 'modLocations'}
{'itemName': 'Arcane Ice Storm', 'enemyName': 'Sister Of Parvos (Ascension Hard Mode)', 'enemyModDropChance': 100, 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'modLocations'}
{'itemName': 'Arcane Ice Storm', 'enemyName': 'Sister Of Parvos (Ascension Mode)', 'enemyModDropChance': 33, 'rarity': 'Uncommon', 'chance': 20, 'tablename': 'modLocations'}
{'itemName': 'Unleashed', 'enemyName': 'Tamm', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Unleashed', 'enemyName': 'Corrupted Drahk', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Unleashed', 'enemyName': 'Kubrow', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Unleashed', 'enemyName': 'Kuva Drahk', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Unleashed', 'enemyName': 'Drahk', 'enemyModDropChance': 3, 'rarity': 'Legendary', 'chance': 0.22, 'tablename': 'modLocations'}
{'itemName': 'Necramech Rebuke', 'enemyName': 'Deimos Jugulus Rex', 'enemyModDropChance': 100, 'rarity': 'Rare', 'chance': 4.42, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Orm Harpi', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 12.32, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Orm Harpi', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 7.37, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Axio Gox', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 3.46, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Axio Weaver', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 5.98, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Taro Weaver', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 9.24, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Taro Weaver', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 22.92, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Vorac Harpi', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 18.49, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Vorac Harpi', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Kosma Flak', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 9.24, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Kosma Flak', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 5.53, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Kosma Outrider', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 3.16, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Kosma Outrider', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 3.16, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Gyre Flak', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 18.49, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Gyre Flak', 'enemyModDropChance': 15, 'rarity': 'Uncommon', 'chance': 11.06, 'tablename': 'modLocations'}
{'itemName': 'Onslaught Matrix', 'enemyName': 'Elite Gyre Outrider', 'enemyModDropChance': 15, 'rarity': 'Rare', 'chance': 4.1, 'tablename': 'modLocations'}
